Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
202299:3033,336:336,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,124098.34878,0.0829562142987
202299:3033,337:337,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,123396.045731,0.0824867446979
202299:3033,338:338,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,124659.749282,0.0833314945569
202299:3033,339:339,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,123931.369725,0.0828445935526
202299:3033,340:340,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,123613.13127,0.0826318602026
202299:3033,341:341,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121900.289704,0.0814868743637
202299:3033,342:342,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122558.529382,0.0819268888546
202299:3033,343:343,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,124492.432947,0.0832196483486
202299:3033,344:344,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,123509.511028,0.0825625930199
202299:3033,345:345,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,124628.947688,0.0833109045677
202299:3033,346:346,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121960.122116,0.0815268706278
202299:3033,347:347,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122078.475162,0.081605986271
202299:3033,348:348,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121431.249302,0.0811733342035
202299:3033,349:349,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122931.632391,0.0821762975975
202299:3033,350:350,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,124510.427796,0.0832316773933
202299:3033,351:351,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114307.857763,0.0764115496926
202299:3033,352:352,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122149.828538,0.0816536839717
202299:3033,353:353,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122412.818841,0.0818294855052
202299:3033,354:354,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120876.071953,0.080802213946
202299:3033,355:355,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121808.714855,0.081425659183
202299:3033,356:356,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121953.800481,0.081522644795
202299:3033,357:357,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122541.915666,0.0819157830581
202299:3033,358:358,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,123501.4416,0.082557198837
202299:3033,361:361,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119503.99664,0.079885020649
202299:3033,362:362,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120707.21286,0.0806893364483
202299:3033,363:363,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,122222.614032,0.081702339003
202299:3033,364:364,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121258.284331,0.0810577120433
202299:3033,365:365,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120751.133872,0.0807186963952
202299:3033,366:366,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121691.740608,0.081347465228
202299:3033,367:367,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117698.04952,0.0786777963968
202299:3033,368:368,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109049.770422,0.0728966679516
202299:3033,369:369,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121764.561134,0.0813961436769
202299:3033,370:370,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121618.563982,0.0812985487363
202299:3033,371:371,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119713.109872,0.0800248068934
202299:3033,372:372,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120782.817318,0.0807398758771
202299:3033,373:373,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119453.126934,0.0798510156982
202299:3033,374:374,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120410.687662,0.0804911177929
202299:3033,375:375,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120836.085336,0.0807754840311
202299:3033,376:376,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120571.02327,0.0805982975835
202299:3033,377:377,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121030.951037,0.0809057462063
202299:3033,378:378,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120540.892189,0.0805781558136
202299:3033,379:379,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119127.665569,0.0796334540388
202299:3033,382:382,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118555.642691,0.0792510730244
202299:3033,383:383,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119154.448108,0.0796513574037
202299:3033,384:384,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,121025.292346,0.0809019635325
202299:3033,385:385,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119864.663948,0.0801261164798
202299:3033,386:386,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,120161.812387,0.0803247517542
202299:3033,387:387,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117435.743908,0.0785024525606
202299:3033,388:388,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118919.524652,0.0794943177592
202299:3033,389:389,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93900.1965312,0.062769608965
202299:3033,390:390,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119318.925465,0.0797613058357
202299:3033,391:391,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119278.467076,0.0797342605545
202299:3033,392:392,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118804.399079,0.0794173595899
202299:3033,393:393,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119731.206267,0.0800369038186
202299:3033,394:394,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119308.830754,0.079754557809
202299:3033,395:395,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117359.490067,0.078451479038
202299:3033,396:396,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118242.478622,0.0790417317573
202299:3033,397:397,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118451.058187,0.0791811612601
202299:3033,398:398,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118529.949441,0.0792338978184
202299:3033,399:399,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117846.249068,0.0787768635773
202299:3033,400:400,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113766.05266,0.0760493684013
202299:3033,401:401,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,119177.497037,0.0796667649569
202299:3033,402:402,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117903.485323,0.0788151243844
202299:3033,403:403,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117524.536664,0.0785618079907
202299:3033,404:404,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117567.832064,0.0785907497337
202299:3033,405:405,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117559.742499,0.0785853420894
202299:3033,406:406,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117411.45313,0.0784862148671
202299:3033,407:407,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116828.747171,0.0780966925173
202299:3033,408:408,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117443.053281,0.0785073386686
202299:3033,409:409,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117558.383497,0.0785844336357
202299:3033,410:410,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117709.857126,0.0786856894452
202299:3033,411:411,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117423.898884,0.078494534499
202299:3033,412:412,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116381.303402,0.0777975890918
202299:3033,413:413,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117173.385433,0.0783270733866
202299:3033,414:414,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116924.541818,0.0781607285121
202299:3033,416:416,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116236.592419,0.0777008539181
202299:3033,417:417,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115947.033204,0.0775072918242
202299:3033,418:418,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,118401.265976,0.0791478765843
202299:3033,419:419,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116941.423152,0.0781720132038
202299:3033,420:420,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116824.004791,0.0780935223713
202299:3033,421:421,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117457.963303,0.0785173055937
202299:3033,422:422,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117734.300472,0.0787020291268
202299:3033,423:423,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116052.202464,0.0775775944811
202299:3033,424:424,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117119.156177,0.0782908226725
202299:3033,425:425,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116733.575646,0.0780330730612
202299:3033,426:426,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115238.345159,0.0770335540353
202299:3033,427:427,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116432.963771,0.0778321225782
202299:3033,428:428,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117170.137392,0.0783249021637
202299:3033,429:429,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116861.47138,0.0781185677197
202299:3033,430:430,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116944.155333,0.078173839589
202299:3033,431:431,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116996.605465,0.0782089010093
202299:3033,432:432,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115167.844565,0.0769864263947
202299:3033,433:433,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114830.38038,0.0767608411915
202299:3033,434:434,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115264.04676,0.0770507348244
202299:3033,435:435,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,104071.084013,0.0695685577812
202299:3033,436:436,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116131.85805,0.0776308419731
202299:3033,437:437,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,117100.59755,0.0782784167585
202299:3033,438:438,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116850.80618,0.078111438337
202299:3033,439:439,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,116427.608676,0.0778285428499
202299:3033,440:440,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113820.256178,0.0760856019103
202299:3033,441:441,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114263.07971,0.0763816168388
202299:3033,442:442,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114554.938081,0.0765767158538
202299:3033,443:443,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115086.6498,0.0769321500048
202299:3033,444:444,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114586.131114,0.0765975675084
202299:3033,445:445,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114425.950152,0.076490491094
202299:3033,446:446,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114344.86769,0.0764362897757
202299:3033,447:447,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,115166.922063,0.0769858097282
202299:3033,448:448,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114129.979048,0.0762926428346
202299:3033,449:449,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113496.192233,0.0758689743864
202299:3033,450:450,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107626.721266,0.0719454000908
202299:3033,451:451,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114167.768871,0.0763179042556
202299:3033,452:452,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113657.141114,0.0759765641327
202299:3033,455:455,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114066.22566,0.0762500255087
202299:3033,456:456,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113979.541307,0.0761920794858
202299:3033,457:457,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113479.645666,0.0758579134774
202299:3033,458:458,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113077.23222,0.0755889115408
202299:3033,459:459,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113639.027356,0.0759644556005
202299:3033,460:460,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112730.157168,0.0753569017466
202299:3033,461:461,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112863.001369,0.075445704314
202299:3033,462:462,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114150.089695,0.0763060862298
202299:3033,463:463,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,114145.459776,0.0763029912604
202299:3033,464:464,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112211.409581,0.0750101337483
202299:3033,465:465,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109791.380648,0.0733924132813
202299:3033,466:466,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113231.323483,0.0756919171653
202299:3033,467:467,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112848.224881,0.0754358266527
202299:3033,468:468,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113663.614213,0.0759808912151
202299:3033,469:469,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113608.141316,0.0759438091622
202299:3033,470:470,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111281.644667,0.0743886123644
202299:3033,471:471,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113288.107345,0.0757298755604
202299:3033,472:472,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112351.882176,0.0751040356806
202299:3033,473:473,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113213.937954,0.075680295434
202299:3033,474:474,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,66225.8415703,0.0442700902907
202299:3033,475:475,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113772.898465,0.0760539446272
202299:3033,476:476,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111722.238936,0.0746831370944
202299:3033,477:477,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112185.396895,0.0749927450079
202299:3033,478:478,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112579.668975,0.0752563046723
202299:3033,479:479,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111838.117702,0.0747605987516
202299:3033,480:480,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113367.561457,0.0757829883736
202299:3033,481:481,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111193.134222,0.0743294456514
202299:3033,482:482,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111765.000886,0.0747117222409
202299:3033,483:483,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111079.953739,0.0742537877198
202299:3033,484:484,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111194.501548,0.0743303596701
202299:3033,485:485,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111225.726192,0.0743512324559
202299:3033,486:486,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109611.863864,0.0732724114201
202299:3033,487:487,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,101113.325154,0.0675913801622
202299:3033,488:488,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111222.158522,0.0743488475694
202299:3033,489:489,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112857.137479,0.075441784471
202299:3033,490:490,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,113425.769659,0.0758218988998
202299:3033,491:491,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110110.364383,0.07360564483
202299:3033,492:492,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,112115.133454,0.0749457758974
202299:3033,493:493,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110647.787778,0.0739648970738
202299:3033,494:494,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111936.103614,0.0748260995447
202299:3033,495:495,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110080.711795,0.0735858229186
202299:3033,496:496,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109925.500424,0.0734820685346
202299:3033,497:497,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111681.9858,0.0746562290181
202299:3033,498:498,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109460.163384,0.0731710039667
202299:3033,499:499,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110597.542048,0.0739313092334
202299:3033,500:500,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109485.939057,0.0731882342708
202299:3033,501:501,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108446.450351,0.0724933656548
202299:3033,502:502,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111629.085277,0.0746208665241
202299:3033,503:503,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110761.919591,0.0740411909432
202299:3033,504:504,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,111304.450534,0.0744038574379
202299:3033,505:505,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110703.885674,0.074002396921
202299:3033,506:506,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95377.7900276,0.0637573381648
202299:3033,507:507,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109529.954278,0.0732176571931
202299:3033,508:508,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110855.315407,0.0741036233875
202299:3033,509:509,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109795.268973,0.0733950125155
202299:3033,510:510,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109552.089981,0.0732324542808
202299:3033,511:511,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110252.342233,0.0737005529818
202299:3033,512:512,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110631.573496,0.0739540582883
202299:3033,513:513,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109875.709825,0.0734487849359
202299:3033,514:514,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108300.324971,0.0723956849969
202299:3033,515:515,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110084.788704,0.0735885482161
202299:3033,516:516,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108713.746787,0.0726720457149
202299:3033,517:517,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108805.589342,0.0727334398492
202299:3033,518:518,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,110223.828436,0.0736814923201
202299:3033,519:519,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109924.462959,0.0734813750183
202299:3033,520:520,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109408.512034,0.0731364765091
202299:3033,521:521,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107991.422637,0.0721891925779
202299:3033,522:522,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108017.25283,0.0722064593267
202299:3033,523:523,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109006.177782,0.0728675275122
202299:3033,524:524,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107750.951744,0.0720284446301
202299:3033,525:525,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108850.030655,0.0727631476021
202299:3033,526:526,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108183.935905,0.0723178822184
202299:3033,527:527,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,109730.892358,0.0733519785811
202299:3033,528:528,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108996.100235,0.0728607909586
202299:3033,529:529,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108462.522689,0.0725041095549
202299:3033,530:530,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108104.473453,0.0722647638311
202299:3033,531:531,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107970.598674,0.0721752723511
202299:3033,532:532,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107452.294702,0.0718288008974
202299:3033,533:533,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107924.208622,0.0721442619217
202299:3033,534:534,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108358.705258,0.0724347105572
202299:3033,535:535,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107795.630744,0.0720583112695
202299:3033,536:536,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97465.6148805,0.065152989659
202299:3033,537:537,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,105033.604896,0.0702119755978
202299:3033,538:538,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98751.8979045,0.0660128332528
202299:3033,539:539,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107361.474042,0.0717680898705
202299:3033,540:540,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107694.364675,0.0719906177847
202299:3033,541:541,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,105826.173549,0.070741785186
202299:3033,542:542,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,108231.714655,0.0723498209533
202299:3033,543:543,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96235.6647102,0.0643308029748
202299:3033,544:544,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107348.871613,0.0717596655055
202299:3033,545:545,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,102157.956653,0.0682896865893
202299:3033,546:546,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,106888.04326,0.0714516148668
202299:3033,547:547,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,106954.616901,0.0714961174509
202299:3033,548:548,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107227.36398,0.0716784411107
202299:3033,549:549,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,106992.022806,0.0715211222344
202299:3033,550:550,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107130.306889,0.071613561208
202299:3033,551:551,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,106887.22594,0.0714510685114
202299:3033,552:552,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107498.1936,0.071859483004
202299:3033,553:553,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,107290.563459,0.0717206881639
202299:3033,554:554,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,106287.828289,0.0710503882411
202299:3033,555:555,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,104780.225334,0.0700425985723
