Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
200473:2927,358:358,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99241.0067839,0.0663397886185
200473:2927,359:359,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,101251.708736,0.0676838856488
200473:2927,360:360,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99835.4426299,0.0667371520638
200473:2927,361:361,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99060.4201556,0.0662190715971
200473:2927,362:362,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98825.6047108,0.0660621041551
200473:2927,363:363,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99820.2872155,0.0667270211007
200473:2927,364:364,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98648.3629561,0.0659436230864
200473:2927,365:365,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,100616.493394,0.0672592622707
200473:2927,366:366,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99028.5773216,0.0661977855688
200473:2927,367:367,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98984.6437188,0.0661684172056
200473:2927,368:368,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99138.8028504,0.0662714681977
200473:2927,369:369,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98424.676883,0.0657940953126
200473:2927,370:370,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98803.9035778,0.0660475975653
200473:2927,371:371,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99392.9712524,0.0664413725408
200473:2927,372:372,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97833.9042293,0.0653991806072
200473:2927,373:373,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97821.5398784,0.0653909153905
200473:2927,374:374,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96268.0673469,0.0643524632153
200473:2927,375:375,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98356.7090063,0.0657486607215
200473:2927,376:376,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97976.9385101,0.0654947949531
200473:2927,377:377,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,99036.873169,0.0662033311067
200473:2927,378:378,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97422.4637612,0.0651241443639
200473:2927,379:379,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97703.6355557,0.0653120997063
200473:2927,380:380,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96333.4201642,0.0643961497137
200473:2927,381:381,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96230.1222327,0.0643270979864
200473:2927,382:382,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96388.4809522,0.0644329562834
200473:2927,383:383,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97304.3540869,0.0650451914081
200473:2927,384:384,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97929.3987756,0.0654630159936
200473:2927,385:385,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97660.2027774,0.0652830661301
200473:2927,386:386,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,98047.7845581,0.0655421535199
200473:2927,387:387,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95675.7030905,0.0639564845687
200473:2927,388:388,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95673.0825529,0.0639547328139
200473:2927,389:389,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96110.2320321,0.0642469547994
200473:2927,390:390,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97434.1215938,0.0651319372932
200473:2927,391:391,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97378.0688345,0.0650944676189
200473:2927,392:392,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96618.9543473,0.0645870211887
200473:2927,393:393,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96382.8251748,0.0644291755572
200473:2927,394:394,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96889.1964926,0.0647676703717
200473:2927,395:395,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95799.5392617,0.0640392655247
200473:2927,396:396,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95548.1993937,0.0638712519761
200473:2927,397:397,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96369.1316839,0.0644200218483
200473:2927,398:398,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96550.2932359,0.0645411231898
200473:2927,399:399,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,97012.3517451,0.064849996153
200473:2927,400:400,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95617.2869437,0.0639174350371
200473:2927,401:401,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96117.832442,0.064252035457
200473:2927,402:402,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95081.4357133,0.0635592337399
200473:2927,403:403,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96930.8201072,0.0647954945735
200473:2927,404:404,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95911.2991312,0.0641139738168
200473:2927,405:405,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95862.0257338,0.0640810359529
200473:2927,406:406,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96441.2551934,0.0644682343617
200473:2927,407:407,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96396.2306621,0.064438136744
200473:2927,408:408,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96106.5710032,0.0642445075057
200473:2927,409:409,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95429.3881993,0.0637918300741
200473:2927,410:410,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95085.0095089,0.0635616227206
200473:2927,411:411,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95423.9383215,0.0637881869858
200473:2927,412:412,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95347.3255024,0.0637369734967
200473:2927,413:413,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94700.4598066,0.063304562189
200473:2927,414:414,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95461.3304537,0.0638131825621
200473:2927,415:415,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94905.1330534,0.0634413804294
200473:2927,416:416,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94577.8834215,0.0632226233641
200473:2927,417:417,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94952.7083914,0.0634731831889
200473:2927,418:418,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93029.521442,0.0621875874475
200473:2927,419:419,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91348.9855899,0.0610641970587
200473:2927,420:420,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93708.1904553,0.0626412583678
200473:2927,421:421,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88044.4262665,0.0588551931993
200473:2927,422:422,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94690.6816591,0.0632980257757
200473:2927,423:423,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93945.9817995,0.0628002151138
200473:2927,424:424,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,96828.9670689,0.0647274087161
200473:2927,425:425,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94319.4567099,0.0630498724622
200473:2927,426:426,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94938.0051334,0.0634633544793
200473:2927,427:427,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95389.0901243,0.0637648919578
200473:2927,428:428,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94379.2668856,0.0630898538625
200473:2927,429:429,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94093.9522564,0.062899129153
200473:2927,430:430,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95396.7837506,0.063770034928
200473:2927,431:431,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93190.7886009,0.0622953899535
200473:2927,432:432,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94723.8826327,0.0633202196816
200473:2927,433:433,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94426.4020154,0.0631213623553
200473:2927,434:434,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93504.6264052,0.0625051815938
200473:2927,435:435,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,95486.6607591,0.0638301151503
200473:2927,436:436,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94032.8339955,0.062858273335
200473:2927,437:437,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92842.4166142,0.0620625131951
200473:2927,438:438,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93197.6692705,0.0622999894852
200473:2927,439:439,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93137.3745027,0.062259684149
200473:2927,440:440,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93123.8451844,0.0622506401848
200473:2927,441:441,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92052.7576156,0.0615346486284
200473:2927,442:442,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94067.8491552,0.0628816799727
200473:2927,443:443,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94476.5428159,0.0631548800534
200473:2927,444:444,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92692.2518785,0.061962132343
200473:2927,445:445,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94438.6140748,0.0631295257695
200473:2927,446:446,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92581.4444814,0.0618880607516
200473:2927,447:447,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,94161.1440941,0.0629440449842
200473:2927,448:448,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91464.9217269,0.0611416970667
200473:2927,449:449,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92999.565413,0.0621675626946
200473:2927,450:450,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92725.8914903,0.0619846194661
200473:2927,451:451,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93450.04862,0.0624686978977
200473:2927,452:452,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93335.0031941,0.0623917933046
200473:2927,453:453,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92683.0508842,0.0619559817402
200473:2927,454:454,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93160.2303606,0.0622749626395
200473:2927,455:455,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91455.8665674,0.0611356439503
200473:2927,456:456,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92623.3407102,0.0619160671882
200473:2927,457:457,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92044.8002019,0.0615293293238
200473:2927,458:458,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92413.630112,0.0617758816217
200473:2927,459:459,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93818.5155578,0.0627150075589
200473:2927,460:460,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92301.8537458,0.0617011623021
200473:2927,461:461,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90970.9098201,0.0608114641666
200473:2927,462:462,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90343.4687095,0.0603920376413
200473:2927,463:463,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92941.9529721,0.0621290504175
200473:2927,464:464,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92782.3858469,0.0620223843357
200473:2927,465:465,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92973.3381803,0.062150030536
200473:2927,466:466,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92154.9755409,0.0616029784023
200473:2927,467:467,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93239.702019,0.0623280871814
200473:2927,468:468,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92074.7880876,0.0615493753719
200473:2927,469:469,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92998.5519132,0.0621668851988
200473:2927,472:472,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90406.0337018,0.060433860558
200473:2927,473:473,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,93463.4344796,0.0624776459638
200473:2927,474:474,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91298.2213628,0.0610302626176
200473:2927,475:475,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90713.243621,0.0606392216458
200473:2927,476:476,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91747.8479398,0.0613308251879
200473:2927,477:477,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90725.0357872,0.0606471043733
200473:2927,478:478,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91761.6356887,0.0613400419056
200473:2927,479:479,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91245.0993094,0.0609947520368
200473:2927,480:480,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91514.8909644,0.0611751000798
200473:2927,481:481,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90655.1746504,0.0606004041916
200473:2927,482:482,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90853.3092969,0.0607328515638
200473:2927,483:483,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91174.1352831,0.0609473146048
200473:2927,484:484,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89899.0842368,0.0600949792686
200473:2927,485:485,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91248.8623178,0.0609972675008
200473:2927,486:486,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89504.3546839,0.0598311137965
200473:2927,487:487,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90878.8764066,0.060749942449
200473:2927,488:488,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90641.1321623,0.0605910171879
200473:2927,489:489,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,91554.292571,0.0612014389324
200473:2927,490:490,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90946.6900821,0.0607952739611
200473:2927,491:491,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89764.8259617,0.0600052314327
200473:2927,492:492,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,92193.0019354,0.0616283979648
200473:2927,493:493,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89284.0164876,0.0596838239831
200473:2927,494:494,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89782.7781813,0.0600172319806
200473:2927,495:495,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90983.1496905,0.0608196461717
200473:2927,496:496,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88382.7545416,0.0590813560223
200473:2927,497:497,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88033.6772148,0.0588480077642
200473:2927,498:498,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90313.6926782,0.0603721332118
200473:2927,499:499,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88624.5195022,0.0592429690178
200473:2927,500:500,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89961.0383653,0.0601363938402
200473:2927,501:501,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88069.3387091,0.0588718464582
200473:2927,502:502,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89552.8170688,0.0598635095216
200473:2927,503:503,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88749.79056,0.0593267091547
200473:2927,504:504,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88902.2834767,0.0594286463295
200473:2927,505:505,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89946.8688978,0.0601269219545
200473:2927,506:506,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89832.7983188,0.0600506690189
200473:2927,507:507,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89141.8104925,0.0595887633226
200473:2927,508:508,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89217.0547399,0.0596390619605
200473:2927,509:509,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89191.0174241,0.059621656756
200473:2927,510:510,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89839.973931,0.0600554657114
200473:2927,511:511,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88578.4315356,0.0592121605238
200473:2927,512:512,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89543.4852421,0.059857271461
200473:2927,513:513,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88034.4750424,0.0588485410892
200473:2927,514:514,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88259.6738187,0.058999080062
200473:2927,515:515,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,90044.4314978,0.0601921397759
200473:2927,516:516,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88465.273232,0.0591365174184
200473:2927,517:517,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86344.3942937,0.0577187702087
200473:2927,518:518,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88832.0778123,0.059381715841
200473:2927,519:519,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88552.1105409,0.0591945656879
200473:2927,520:520,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88758.4160561,0.0593324750534
200473:2927,521:521,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88724.5385157,0.0593098288818
200473:2927,522:522,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88115.9099394,0.0589029780002
200473:2927,523:523,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89652.895309,0.0599304089769
200473:2927,524:524,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87623.1258077,0.0585735658329
200473:2927,527:527,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88655.5201413,0.0592636920628
200473:2927,528:528,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88261.7333367,0.0590004567912
200473:2927,529:529,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,88769.1457022,0.0593396475164
200473:2927,530:530,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,89726.3392398,0.0599795041544
200473:2927,531:531,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87898.3041833,0.0587575147454
200473:2927,532:532,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86552.3618387,0.0578577905937
200473:2927,533:533,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87857.7942625,0.0587304350162
200473:2927,534:534,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87332.9548849,0.0583795948293
200473:2927,535:535,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86026.6855664,0.0575063909665
200473:2927,536:536,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87954.6832698,0.0587952025601
200473:2927,537:537,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87923.8718523,0.0587746060044
200473:2927,538:538,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85565.7161342,0.0571982460204
200473:2927,539:539,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87705.4959423,0.0586286279236
200473:2927,540:540,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86255.8994226,0.0576596139059
200473:2927,541:541,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84677.0029898,0.0566041665763
200473:2927,542:542,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86822.5932808,0.058038432622
200473:2927,545:545,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86487.3155709,0.0578143090149
200473:2927,546:546,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86981.084329,0.058144379377
200473:2927,547:547,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87142.9133248,0.058252557455
200473:2927,548:548,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87058.0995246,0.0581958618434
200473:2927,549:549,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86986.5538551,0.0581480355995
200473:2927,550:550,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86423.4562217,0.0577716208575
200473:2927,551:551,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85177.0216974,0.0569384148517
200473:2927,552:552,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85201.3389491,0.0569546702424
200473:2927,553:553,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85802.4145676,0.0573564721866
200473:2927,554:554,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86674.425542,0.0579393867054
200473:2927,555:555,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85003.6225197,0.0568225024364
200473:2927,556:556,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85556.7786454,0.0571922715635
200473:2927,557:557,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85966.4139909,0.0574661011337
200473:2927,558:558,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87002.2584554,0.0581585336779
200473:2927,559:559,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86229.6200271,0.057642046878
200473:2927,560:560,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87148.1786831,0.0582560771971
200473:2927,561:561,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85810.4898977,0.057361870315
200473:2927,562:562,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86749.4478624,0.0579895369914
200473:2927,563:563,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85201.0325203,0.0569544654034
200473:2927,564:564,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84778.1224472,0.0566717620557
200473:2927,565:565,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84464.508147,0.0564621198215
200473:2927,566:566,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84172.5494861,0.0562669537659
200473:2927,567:567,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85422.2303423,0.0571023298521
200473:2927,568:568,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,87137.7756471,0.0582491230637
200473:2927,569:569,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85685.6995384,0.0572784515114
200473:2927,570:570,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85570.5139451,0.0572014532204
200473:2927,571:571,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83331.5475103,0.0557047678802
200473:2927,572:572,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86105.5058842,0.0575590801058
200473:2927,573:573,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84831.8777637,0.0567076959549
200473:2927,574:574,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83776.4912923,0.0560022001352
200473:2927,575:575,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84680.1691545,0.0566062830673
200473:2927,576:576,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84542.2404075,0.0565140816254
200473:2927,577:577,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84551.2958844,0.0565201349539
200473:2927,578:578,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84130.1901211,0.0562386377359
200473:2927,579:579,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,86588.6142283,0.0578820242844
200473:2927,580:580,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84903.6494083,0.0567556732567
200473:2927,581:581,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85108.6852534,0.0568927338838
200473:2927,582:582,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83863.7484762,0.0560605290793
200473:2927,583:583,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84890.7806299,0.0567470708446
200473:2927,584:584,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85623.7565624,0.0572370443948
200473:2927,585:585,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84550.0143105,0.0565192782583
200473:2927,586:586,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84569.7520874,0.0565324724004
200473:2927,587:587,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83864.8893801,0.0560612917411
200473:2927,588:588,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84423.8264993,0.0564349252979
200473:2927,589:589,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84402.4708542,0.0564206496569
200473:2927,590:590,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84200.308599,0.0562855099428
200473:2927,591:591,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83786.0640216,0.0560085992323
200473:2927,592:592,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83651.935464,0.0559189381089
200473:2927,593:593,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84456.8552765,0.0564570040954
200473:2927,594:594,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83746.7588502,0.0559823248439
200473:2927,595:595,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,85330.4594262,0.0570409836065
200473:2927,596:596,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82352.7177041,0.0550504480124
200473:2927,597:597,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82088.7727217,0.0548740083035
200473:2927,598:598,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82961.4482585,0.0554573670634
200473:2927,599:599,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83272.5077185,0.0556653014596
200473:2927,600:600,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84300.0708872,0.0563521981933
200473:2927,601:601,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82310.3613256,0.0550221339788
200473:2927,602:602,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83465.1345489,0.0557940670135
200473:2927,603:603,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83345.546209,0.0557141256118
200473:2927,604:604,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83049.8497055,0.0555164609148
200473:2927,605:605,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,84808.0866281,0.0566917922578
200473:2927,606:606,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83112.0807852,0.0555580606204
200473:2927,607:607,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82490.9182478,0.0551428311426
200473:2927,608:608,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83282.2871697,0.0556718387444
200473:2927,609:609,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83204.7636802,0.055620016498
200473:2927,610:610,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82005.1873864,0.0548181338857
200473:2927,611:611,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83686.4259908,0.0559419940444
200473:2927,612:612,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83604.7769326,0.0558874139728
200473:2927,613:613,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82839.9825057,0.0553761706646
200473:2927,614:614,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83323.0674001,0.0556990991678
200473:2927,615:615,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81899.5539299,0.0547475209264
200473:2927,616:616,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81699.0150273,0.0546134663774
200473:2927,617:617,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,81015.0921872,0.0541562834234
200473:2927,618:618,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83824.2923542,0.0560341537847
200473:2927,619:619,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82100.2488657,0.0548816797792
200473:2927,622:622,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,83057.7004635,0.0555217089231
200473:2927,623:623,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82730.9572056,0.0553032903544
200473:2927,624:624,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,82062.1511922,0.0548562125687
